x y z R
0.0819426 0.676369 -0.21975 0.715877
-0.671447 -0.228551 -0.726234 1.01513
-0.671447 -0.228551 -0.726234 1.01513
0.429904 0.438752 0.316406 0.690965
0.429904 0.438752 0.316406 0.690965
-0.248199 -0.223329 1.08874 1.13879
-0.248199 -0.223329 1.08874 1.13879
-0.248199 -0.223329 1.08874 1.13879
-0.248199 -0.223329 1.08874 1.13879
0.967503 -0.42725 0.503005 1.17116
0.967503 -0.42725 0.503005 1.17116
1.08252 -0.0428396 0.540937 1.21091
0.74568 -0.0166823 -0.646613 0.98713
-0.418926 0.858046 -0.408596 1.0386
-0.418926 0.858046 -0.408596 1.0386
-0.0273179 0.92482 0.389673 1.00393
-0.0273179 0.92482 0.389673 1.00393
1.13815 0.0147924 -0.475443 1.23355
0.0446867 1.02094 -0.311745 1.06841
0.0446867 1.02094 -0.311745 1.06841
0.0446867 1.02094 -0.311745 1.06841
0.547857 0.990858 0.591973 1.27765
-0.509091 0.766021 1.60499 1.84986
0.00957194 0.636121 0.427757 0.766627
0.00957194 0.636121 0.427757 0.766627
0.00957194 0.636121 0.427757 0.766627
-1.11042 -0.412072 0.213263 1.20346
-1.11042 -0.412072 0.213263 1.20346
-0.686611 -0.631731 0.0507477 0.934395
-0.917793 0.472644 -0.319666 1.0807
-0.917793 0.472644 -0.319666 1.0807
-0.0697113 -0.556114 0.495174 0.747877
-0.0697113 -0.556114 0.495174 0.747877
-0.219231 -1.18697 0.523323 1.31561
-0.219231 -1.18697 0.523323 1.31561
-0.219231 -1.18697 0.523323 1.31561
-0.219231 -1.18697 0.523323 1.31561
-0.219231 -1.18697 0.523323 1.31561
-0.219231 -1.18697 0.523323 1.31561
-0.0827127 -0.433648 1.36427 1.43392
-0.0827127 -0.433648 1.36427 1.43392
-0.500638 -0.643225 1.7154 1.8992
-0.500638 -0.643225 1.7154 1.8992
-0.500638 -0.643225 1.7154 1.8992
-0.203534 -0.258765 1.81081 1.84049
-0.203534 -0.258765 1.81081 1.84049
-0.203534 -0.258765 1.81081 1.84049
-0.0293155 -0.126363 0.944685 0.953549
-0.0293155 -0.126363 0.944685 0.953549
-0.149997 0.0422274 0.404893 0.433844
0.53923 -0.451257 -0.515143 0.87165
0.53923 -0.451257 -0.515143 0.87165
-0.203424 0.0739856 -1.04601 1.06818
0.878555 -0.31467 -1.62134 1.87072
1.18027 -0.588055 -0.726307 1.50544
1.18027 -0.588055 -0.726307 1.50544
0.0440414 -0.0614048 0.446111 0.452466
0.0440414 -0.0614048 0.446111 0.452466
0.135894 0.497757 0.0469363 0.518104
0.135894 0.497757 0.0469363 0.518104
-0.260558 0.279125 -0.346485 0.515609
-0.23327 -0.0898755 -0.563766 0.616705
-0.0743612 0.228508 0.0857489 0.255144
-0.0743612 0.228508 0.0857489 0.255144
-0.789204 0.520889 -0.377646 1.01823
-0.756359 0.560197 0.814867 1.24495
-1.60416 -0.321757 0.109233 1.63975
-1.24206 -1.00514 0.559903 1.69308
-0.779152 -0.71156 0.637637 1.23287
-0.184826 -0.640208 0.801639 1.04243
-1.10401 -0.240094 0.41173 1.2025
-1.10401 -0.240094 0.41173 1.2025
-1.10401 -0.240094 0.41173 1.2025
-1.10401 -0.240094 0.41173 1.2025
-1.10401 -0.240094 0.41173 1.2025
-0.375892 -1.22682 1.61163 2.06003
-0.375892 -1.22682 1.61163 2.06003
-0.375892 -1.22682 1.61163 2.06003
-0.375892 -1.22682 1.61163 2.06003
-0.375892 -1.22682 1.61163 2.06003
-0.375892 -1.22682 1.61163 2.06003
-0.375892 -1.22682 1.61163 2.06003
0.231616 -1.20118 0.452075 1.30417
0.231616 -1.20118 0.452075 1.30417
0.231616 -1.20118 0.452075 1.30417
0.231616 -1.20118 0.452075 1.30417
0.231616 -1.20118 0.452075 1.30417
0.231616 -1.20118 0.452075 1.30417
0.231616 -1.20118 0.452075 1.30417
0.231616 -1.20118 0.452075 1.30417
-0.438198 -0.9451 0.720039 1.26637
-0.438198 -0.9451 0.720039 1.26637
-0.654267 0.129958 1.12267 1.30589
-0.0578234 -0.21213 1.51549 1.53135
0.168317 -0.825976 1.49774 1.71866
-0.17963 -1.37467 0.372048 1.43541
0.710402 -2.21332 -0.712233 2.4312
1.15443 -1.86483 0.391803 2.22796
1.65609 -0.981292 -0.630529 2.02562
1.65609 -0.981292 -0.630529 2.02562
1.65609 -0.981292 -0.630529 2.02562
2.70537 -0.900421 -0.773199 2.95426
2.70537 -0.900421 -0.773199 2.95426
1.72099 -0.148856 -0.732063 1.87613
1.72099 -0.148856 -0.732063 1.87613
1.28733 0.464131 -1.11076 1.76251
0.878892 0.368011 -1.2235 1.55076
0.878892 0.368011 -1.2235 1.55076
1.59502 -0.827865 -0.389399 1.83877
1.03561 -1.17207 0.259743 1.58547
1.4877 -1.79599 0.764785 2.45433
1.4877 -1.79599 0.764785 2.45433
1.4877 -1.79599 0.764785 2.45433
1.4877 -1.79599 0.764785 2.45433
0.516681 -1.26731 1.44945 1.99347
1.22616 -1.28037 0.416778 1.82113
0.403826 -0.765493 0.990922 1.31567
0.403826 -0.765493 0.990922 1.31567
0.669905 -0.80473 -0.0885248 1.05081
-0.162555 -0.956814 0.816557 1.26834
0.766054 -0.500278 -0.182667 0.932997
0.766054 -0.500278 -0.182667 0.932997
0.766054 -0.500278 -0.182667 0.932997
0.766054 -0.500278 -0.182667 0.932997
1.47612 -0.660895 -0.0982104 1.62029
0.445723 0.486124 0.952352 1.15843
0.445723 0.486124 0.952352 1.15843
-0.0376601 1.47472 0.0380117 1.47569
0.348483 0.435658 0.53841 0.775322
-0.504195 -0.196671 -0.0904459 0.548701
-0.0757794 0.381522 1.07196 1.14035
0.158389 -0.593812 0.42754 0.748659
0.158389 -0.593812 0.42754 0.748659
0.591354 -0.0971242 -0.371516 0.705094
-0.198078 -0.424172 -0.893863 1.00903
-0.795817 0.684529 -0.0770453 1.05254
0.0436751 -0.399527 0.7011 0.808128
-0.768398 0.63774 0.69565 1.217
-0.768398 0.63774 0.69565 1.217
0.0179197 -0.256169 0.250139 0.358487
0.0179197 -0.256169 0.250139 0.358487
0.0179197 -0.256169 0.250139 0.358487
0.0179197 -0.256169 0.250139 0.358487
0.0179197 -0.256169 0.250139 0.358487
0.0179197 -0.256169 0.250139 0.358487
0.0179197 -0.256169 0.250139 0.358487
0.0179197 -0.256169 0.250139 0.358487
0.0179197 -0.256169 0.250139 0.358487
0.445539 0.355911 -0.092685 0.577727
0.445539 0.355911 -0.092685 0.577727
0.445539 0.355911 -0.092685 0.577727
1.00995 0.823788 0.379978 1.35757
1.00995 0.823788 0.379978 1.35757
1.00995 0.823788 0.379978 1.35757
1.00995 0.823788 0.379978 1.35757
1.00995 0.823788 0.379978 1.35757
1.5019 0.0844199 0.74976 1.68076
1.5019 0.0844199 0.74976 1.68076
1.38843 0.223839 0.102285 1.41007
0.571829 -0.9106 -0.49388 1.18326
0.571829 -0.9106 -0.49388 1.18326
0.571829 -0.9106 -0.49388 1.18326
0.0645947 -1.0285 -0.471066 1.13308
0.0645947 -1.0285 -0.471066 1.13308
0.0645947 -1.0285 -0.471066 1.13308
0.0645947 -1.0285 -0.471066 1.13308
-0.817981 -0.242069 -1.4862 1.71361
-0.997631 0.588895 -1.71442 2.06913
-0.997631 0.588895 -1.71442 2.06913
-0.997631 0.588895 -1.71442 2.06913
0.0224782 0.659763 -2.67633 2.75655
0.0224782 0.659763 -2.67633 2.75655
0.0405894 1.27839 -2.45341 2.76679
0.658646 1.93232 -3.04271 3.66412
0.598538 1.33158 -1.92272 2.41417
0.598538 1.33158 -1.92272 2.41417
1.32823 0.84404 -1.21421 1.98769
0.301154 0.579711 -1.33036 1.4821
0.237305 1.04161 -2.55075 2.76543
0.237305 1.04161 -2.55075 2.76543
0.816616 2.07181 -2.71457 3.51114
0.816616 2.07181 -2.71457 3.51114
0.816616 2.07181 -2.71457 3.51114
1.10427 1.81944 -2.34875 3.1696
0.0164755 2.54658 -1.29355 2.85632
0.0164755 2.54658 -1.29355 2.85632
0.0164755 2.54658 -1.29355 2.85632
0.468544 2.51758 -0.163881 2.56605
0.512251 2.10104 0.0890624 2.16442
0.512251 2.10104 0.0890624 2.16442
0.120601 1.26738 -0.356741 1.32214
0.0938703 0.205255 -1.0333 1.05766
0.0147449 0.719711 0.0272486 0.720377
-0.15267 1.00782 -0.968863 1.40631
-0.15267 1.00782 -0.968863 1.40631
0.0575215 -0.175932 -0.426262 0.464715
0.664178 0.969018 -0.248118 1.2007
0.664178 0.969018 -0.248118 1.2007
0.747387 0.808991 0.973283 1.46981
0.593544 1.16083 0.609654 1.43927
0.770609 2.35893 -0.243124 2.49349
0.770609 2.35893 -0.243124 2.49349
-0.185069 2.40361 0.880034 2.56633
-0.850709 1.38392 -0.107097 1.628
-0.933844 1.37103 -0.302533 1.68621
0.0818313 0.945197 -1.45636 1.73813
0.0301915 1.51507 -0.60619 1.63212
0.0301915 1.51507 -0.60619 1.63212
0.926696 1.42578 0.0517327 1.70126
0.926696 1.42578 0.0517327 1.70126
-0.00655909 1.4545 0.198996 1.46806
-0.00655909 1.4545 0.198996 1.46806
-0.0306716 0.24325 0.60116 0.649234
-0.0306716 0.24325 0.60116 0.649234
-0.301872 0.624199 0.425439 0.81348
-0.301872 0.624199 0.425439 0.81348
-1.34738 -0.191093 -0.699894 1.5303
-0.589484 0.960815 0.431894 1.20714
-0.589484 0.960815 0.431894 1.20714
-0.717356 0.422868 0.03528 0.833464
-0.717356 0.422868 0.03528 0.833464
-0.00146637 1.26939 -0.177571 1.28175
-0.00146637 1.26939 -0.177571 1.28175
-0.88346 0.361352 0.0639065 0.95664
-0.88346 0.361352 0.0639065 0.95664
-0.416881 0.904685 -0.701612 1.2184
-0.416881 0.904685 -0.701612 1.2184
-0.416881 0.904685 -0.701612 1.2184
-0.416881 0.904685 -0.701612 1.2184
0.635477 -0.158807 -1.23005 1.39358
1.43161 0.33654 -0.365264 1.51531
1.43161 0.33654 -0.365264 1.51531
0.327785 -0.775781 -0.218473 0.870063
-0.638109 -0.505738 0.749132 1.10641
-0.792975 0.270991 -0.348928 0.907742
-0.792975 0.270991 -0.348928 0.907742
-1.55316 0.249321 -0.488555 1.64716
-0.6924 0.141928 -0.649784 0.960094
-0.6924 0.141928 -0.649784 0.960094
-0.0463258 -0.751574 -0.0466412 0.754444
-0.861846 -0.533176 -0.889171 1.34821
-0.861846 -0.533176 -0.889171 1.34821
-1.9931 -0.986621 -0.221229 2.23491
-1.9931 -0.986621 -0.221229 2.23491
-1.64447 -1.04279 -0.959078 2.1706
-1.64447 -1.04279 -0.959078 2.1706
-1.64447 -1.04279 -0.959078 2.1706
-1.64447 -1.04279 -0.959078 2.1706
-1.39951 -1.2239 -0.453331 1.91365
-1.39951 -1.2239 -0.453331 1.91365
-1.13957 -0.721258 -0.82846 1.58277
-1.21328 -0.286457 -0.745764 1.45267
-0.0809555 0.2455 -0.284944 0.38473
-0.0809555 0.2455 -0.284944 0.38473
-0.0809555 0.2455 -0.284944 0.38473
-0.0809555 0.2455 -0.284944 0.38473
-0.0809555 0.2455 -0.284944 0.38473
-0.0809555 0.2455 -0.284944 0.38473
-0.0809555 0.2455 -0.284944 0.38473
-0.513432 -0.0435599 -0.706508 0.874451
-1.12961 -0.658045 -1.04902 1.67615
-0.426541 -0.982741 0.0664481 1.07337
-0.426541 -0.982741 0.0664481 1.07337
-0.426541 -0.982741 0.0664481 1.07337
-0.426541 -0.982741 0.0664481 1.07337
-0.426541 -0.982741 0.0664481 1.07337
-0.426541 -0.982741 0.0664481 1.07337
0.285944 -0.197724 -0.604323 0.697184
0.208172 -0.0369174 -1.00572 1.0277
-0.536253 0.0239498 -0.267446 0.599723
0.30791 0.264785 0.384174 0.559025
-0.145513 0.1674 0.337946 0.404233
-0.58586 0.969738 1.14014 1.60734
-0.58586 0.969738 1.14014 1.60734
-0.374137 1.23817 0.154598 1.30267
-0.374137 1.23817 0.154598 1.30267
-0.914805 1.07945 1.20685 1.85972
-0.914805 1.07945 1.20685 1.85972
0.303184 1.19346 0.23947 1.25444
-0.0341796 0.989513 0.155372 1.00222
-0.0341796 0.989513 0.155372 1.00222
-0.0341796 0.989513 0.155372 1.00222
-0.0341796 0.989513 0.155372 1.00222
1.03859 0.0914784 0.967142 1.42211
0.728143 0.347871 0.360534 0.88385
-0.338996 1.39503 -0.329475 1.47295
0.877661 0.651519 -0.647475 1.27043
0.712634 0.0624625 -0.374583 0.807503
0.952413 0.102597 -0.193319 0.977235
0.952413 0.102597 -0.193319 0.977235
-0.0337123 0.389719 -0.779119 0.871805
-0.0337123 0.389719 -0.779119 0.871805
-0.414759 0.109341 0.21422 0.479448
-0.414759 0.109341 0.21422 0.479448
-0.414759 0.109341 0.21422 0.479448
-0.414759 0.109341 0.21422 0.479448
-0.414759 0.109341 0.21422 0.479448
0.00879296 -0.0232934 0.524309 0.5249
0.00879296 -0.0232934 0.524309 0.5249
0.109604 -1.02071 0.229773 1.05197
0.109604 -1.02071 0.229773 1.05197
0.109604 -1.02071 0.229773 1.05197
0.109604 -1.02071 0.229773 1.05197
0.109604 -1.02071 0.229773 1.05197
-0.416751 -0.650969 0.0588499 0.775181
-0.416751 -0.650969 0.0588499 0.775181
-0.416751 -0.650969 0.0588499 0.775181
-0.416751 -0.650969 0.0588499 0.775181
0.0211261 -0.542808 0.817348 0.981399
-0.359166 -0.0528543 0.762626 0.844626
-0.0267257 0.96622 1.18343 1.52801
-0.274553 1.24972 0.348 1.326
-0.274553 1.24972 0.348 1.326
-0.241481 0.413208 -0.0836714 0.485854
-0.241481 0.413208 -0.0836714 0.485854
-0.241481 0.413208 -0.0836714 0.485854
-0.241481 0.413208 -0.0836714 0.485854
-1.30969 0.224118 -0.396571 1.38664
-1.10092 -0.793162 0.271795 1.38384
-0.418142 -0.133145 -0.741306 0.861455
-0.418142 -0.133145 -0.741306 0.861455
-0.418142 -0.133145 -0.741306 0.861455
-0.418142 -0.133145 -0.741306 0.861455
-0.418142 -0.133145 -0.741306 0.861455
-0.418142 -0.133145 -0.741306 0.861455
-0.418142 -0.133145 -0.741306 0.861455
-0.418142 -0.133145 -0.741306 0.861455
-0.418142 -0.133145 -0.741306 0.861455
-0.418142 -0.133145 -0.741306 0.861455
0.689517 0.971763 0.306726 1.23038
0.463577 0.806886 0.839812 1.2535
0.463577 0.806886 0.839812 1.2535
0.725738 -0.215053 1.23627 1.44959
0.443551 0.963999 0.884961 1.38173
0.662152 0.804346 -0.256676 1.07299
0.662152 0.804346 -0.256676 1.07299
-0.136532 1.51789 0.219495 1.53974
-0.136532 1.51789 0.219495 1.53974
-0.881685 0.446755 1.12275 1.49584
-0.921495 -0.292527 1.10247 1.46635
-0.921495 -0.292527 1.10247 1.46635
-0.0494751 -0.120789 1.37134 1.37754
-0.0221897 0.95493 0.999409 1.38246
-0.0221897 0.95493 0.999409 1.38246
-0.0221897 0.95493 0.999409 1.38246
-0.0221897 0.95493 0.999409 1.38246
-0.0221897 0.95493 0.999409 1.38246
-0.0221897 0.95493 0.999409 1.38246
0.649039 -0.126807 -0.0540962 0.663519
0.649039 -0.126807 -0.0540962 0.663519
0.649039 -0.126807 -0.0540962 0.663519
0.649039 -0.126807 -0.0540962 0.663519
0.666631 0.866273 0.721316 1.30963
-0.422785 0.166597 0.175638 0.487186
-0.422785 0.166597 0.175638 0.487186
-0.422785 0.166597 0.175638 0.487186
-0.422785 0.166597 0.175638 0.487186
-0.422785 0.166597 0.175638 0.487186
-0.537478 -0.460822 -0.50854 0.871695
-0.537478 -0.460822 -0.50854 0.871695
0.237802 0.659492 -0.997577 1.21928
-0.678994 -0.227786 -0.828786 1.09536
-0.472534 -0.0702556 -0.307555 0.568167
-0.322518 -0.755895 -0.784424 1.1361
-0.957464 0.0376494 -0.522271 1.09129
-0.527905 1.1379 0.124669 1.26057
-0.527905 1.1379 0.124669 1.26057
-0.62293 0.366363 -0.0249315 0.723108
-1.69061 -0.421935 0.578529 1.836
-0.633796 -1.42354 0.198467 1.57085
-0.366125 -1.67068 -0.730174 1.85967
-0.366125 -1.67068 -0.730174 1.85967
-0.366125 -1.67068 -0.730174 1.85967
-0.366125 -1.67068 -0.730174 1.85967
-0.366125 -1.67068 -0.730174 1.85967
0.714218 -0.689299 -1.62794 1.90668
0.450993 -1.17969 -0.81043 1.50062
0.860535 -0.180913 -0.598524 1.06371
-0.00947759 -0.464139 -1.80401 1.86278
0.320747 -1.35234 -1.69383 2.19106
-0.0361896 -1.68854 -1.64317 2.35637
0.786793 -1.38637 -0.481249 1.66513
0.786793 -1.38637 -0.481249 1.66513
0.786793 -1.38637 -0.481249 1.66513
0.207226 -1.39585 0.560165 1.51826
1.07003 -0.422549 0.853217 1.4323
-0.102462 0.338566 0.527233 0.634902
-0.102462 0.338566 0.527233 0.634902
-0.102462 0.338566 0.527233 0.634902
-0.102462 0.338566 0.527233 0.634902
0.57655 0.00112022 0.672909 0.886125
0.707328 -0.405157 1.49238 1.70049
0.0771824 -1.31446 0.777043 1.52891
0.0771824 -1.31446 0.777043 1.52891
0.0771824 -1.31446 0.777043 1.52891
-0.457547 -0.111872 1.13856 1.23215
-0.208623 -1.05321 0.0917539 1.07759
0.75104 -0.0963244 -0.647618 0.996368
0.75104 -0.0963244 -0.647618 0.996368
0.608081 0.562983 -1.01991 1.31413
0.608081 0.562983 -1.01991 1.31413
0.608081 0.562983 -1.01991 1.31413
0.608081 0.562983 -1.01991 1.31413
0.608081 0.562983 -1.01991 1.31413
-0.196624 0.747455 -1.42462 1.62077
-0.196624 0.747455 -1.42462 1.62077
0.648983 0.865004 -2.02939 2.29953
0.23695 2.00894 -1.77035 2.68814
0.23695 2.00894 -1.77035 2.68814
-0.751369 2.34232 -0.565548 2.52405
-0.376462 2.11529 0.0492895 2.14909
0.291897 1.52159 0.71689 1.70715
0.291897 1.52159 0.71689 1.70715
-0.771154 1.03095 1.84543 2.25015
-0.771154 1.03095 1.84543 2.25015
-0.771154 1.03095 1.84543 2.25015
-0.771154 1.03095 1.84543 2.25015
-0.771154 1.03095 1.84543 2.25015
0.0903544 1.73652 0.955682 1.98419
0.886647 1.49515 0.756356 1.8957
1.05886 1.13252 1.61261 2.23703
2.19155 0.112948 2.81804 3.57169
3.19417 0.658776 1.59554 3.63076
3.19417 0.658776 1.59554 3.63076
2.49068 1.28788 2.74636 3.92487
1.822 1.06505 3.08806 3.74034
1.5139 1.41512 2.77026 3.4596
1.5139 1.41512 2.77026 3.4596
1.5139 1.41512 2.77026 3.4596
1.5139 1.41512 2.77026 3.4596
1.5139 1.41512 2.77026 3.4596
1.5139 1.41512 2.77026 3.4596
2.39385 0.241339 2.94901 3.80597
2.39385 0.241339 2.94901 3.80597
2.39385 0.241339 2.94901 3.80597
3.25949 -0.860043 2.00287 3.92115
3.25949 -0.860043 2.00287 3.92115
3.26249 -0.211063 0.941617 3.40221
3.26249 -0.211063 0.941617 3.40221
3.97716 0.936539 -0.167161 4.08936
3.18176 1.78027 -0.0983736 3.64728
3.59326 3.00403 0.978808 4.78475
3.59326 3.00403 0.978808 4.78475
3.38041 3.19458 0.416111 4.66966
3.38041 3.19458 0.416111 4.66966
4.25885 2.24346 0.425847 4.83242
3.21777 1.51108 0.715523 3.6262
3.21777 1.51108 0.715523 3.6262
3.21777 1.51108 0.715523 3.6262
3.21777 1.51108 0.715523 3.6262
3.10099 2.16636 -0.0714326 3.78343
3.10099 2.16636 -0.0714326 3.78343
3.10099 2.16636 -0.0714326 3.78343
3.10099 2.16636 -0.0714326 3.78343
3.10099 2.16636 -0.0714326 3.78343
3.10099 2.16636 -0.0714326 3.78343
2.23866 3.3708 -1.20451 4.22194
2.30428 3.03397 -0.249834 3.818
2.30428 3.03397 -0.249834 3.818
2.46223 1.81389 -0.855129 3.17554
2.46223 1.81389 -0.855129 3.17554
1.48922 2.91506 -0.989446 3.4197
2.40935 1.81541 -1.73321 3.47918
2.49539 0.913801 -1.18046 2.90784
1.41218 1.55026 -1.44507 2.54672
2.04717 1.45365 -1.03741 2.71666
1.40169 1.40388 -1.89248 2.74173
1.40169 1.40388 -1.89248 2.74173
1.74984 0.786017 -2.21778 2.93229
1.64754 0.700805 -1.9734 2.66455
1.64754 0.700805 -1.9734 2.66455
1.64754 0.700805 -1.9734 2.66455
1.64754 0.700805 -1.9734 2.66455
0.47028 1.49322 -1.61919 2.25225
0.47028 1.49322 -1.61919 2.25225
0.907057 0.913513 -0.860779 1.54861
1.24107 1.17331 -0.0942163 1.7105
0.517169 1.43694 1.01675 1.83468
0.063482 2.2549 0.366469 2.28536
-0.960693 1.10583 0.467092 1.53752
-0.350338 0.0978504 0.0778283 0.371979
-0.350338 0.0978504 0.0778283 0.371979
-0.350338 0.0978504 0.0778283 0.371979
-0.350338 0.0978504 0.0778283 0.371979
-0.350338 0.0978504 0.0778283 0.371979
-0.350338 0.0978504 0.0778283 0.371979
-0.350338 0.0978504 0.0778283 0.371979
-0.350338 0.0978504 0.0778283 0.371979
-0.350338 0.0978504 0.0778283 0.371979
-0.350338 0.0978504 0.0778283 0.371979
-0.350338 0.0978504 0.0778283 0.371979
0.447534 -0.375304 -0.198435 0.61686
0.935932 -0.210262 0.373816 1.02952
-0.212801 -0.460101 1.07318 1.18688
-0.212801 -0.460101 1.07318 1.18688
0.100545 -0.807203 1.29588 1.53003
0.100545 -0.807203 1.29588 1.53003
-0.985493 -0.879918 1.1785 1.7704
-0.985493 -0.879918 1.1785 1.7704
-0.985493 -0.879918 1.1785 1.7704
-0.985493 -0.879918 1.1785 1.7704
-0.985493 -0.879918 1.1785 1.7704
-0.985493 -0.879918 1.1785 1.7704
-1.83584 -0.131485 1.09813 2.14325
-2.09523 -0.111335 1.94208 2.85904
-2.02534 0.815291 2.8028 3.5528
-1.64957 1.29052 3.045 3.69575
-1.99771 0.178588 2.64718 3.32119
-1.12557 1.38985 2.28229 2.89956
-1.12557 1.38985 2.28229 2.89956
-0.571889 0.27583 1.81448 1.92237
-0.481432 0.886354 0.836452 1.31036
-0.481432 0.886354 0.836452 1.31036
0.155702 0.82831 -0.0155512 0.842961
0.155702 0.82831 -0.0155512 0.842961
0.818447 0.0414854 0.26419 0.86103
0.818447 0.0414854 0.26419 0.86103
0.920876 1.11468 -0.31733 1.48028
0.920876 1.11468 -0.31733 1.48028
1.19507 0.595246 0.0269735 1.33538
1.19507 0.595246 0.0269735 1.33538
1.42391 -0.0273576 1.15651 1.8346
1.10475 -0.106817 1.16605 1.60984
1.10475 -0.106817 1.16605 1.60984
0.190812 -0.294224 0.907277 0.972691
0.190812 -0.294224 0.907277 0.972691
0.190812 -0.294224 0.907277 0.972691
0.190812 -0.294224 0.907277 0.972691
-0.580182 -0.830315 0.48479 1.12297
-0.580182 -0.830315 0.48479 1.12297
-0.566036 0.162936 -0.011674 0.589136
-0.566036 0.162936 -0.011674 0.589136
-0.566036 0.162936 -0.011674 0.589136
-0.363875 0.22827 -0.58368 0.724703
-0.363875 0.22827 -0.58368 0.724703
-0.363875 0.22827 -0.58368 0.724703
-0.363875 0.22827 -0.58368 0.724703
-0.363875 0.22827 -0.58368 0.724703
-0.363875 0.22827 -0.58368 0.724703
0.17451 -0.600087 -1.10169 1.26661
0.17451 -0.600087 -1.10169 1.26661
0.17451 -0.600087 -1.10169 1.26661
1.37869 0.388292 -2.09643 2.53901
1.37869 0.388292 -2.09643 2.53901
1.37869 0.388292 -2.09643 2.53901
1.01734 -0.774586 -1.10324 1.68882
1.93 -0.192061 -1.59266 2.50966
2.59857 -0.0880132 -0.442206 2.6374
3.21667 1.0195 -0.962031 3.50883
3.21667 1.0195 -0.962031 3.50883
3.21667 1.0195 -0.962031 3.50883
3.16935 1.33952 -0.536396 3.48236
1.97493 2.33697 0.631222 3.12413
1.97493 2.33697 0.631222 3.12413
1.5754 1.97456 -0.191283 2.53325
1.35802 0.840178 -0.767573 1.7718
0.647456 0.54907 -0.283805 0.895111
1.13588 1.56327 -1.18574 2.26717
0.223484 0.915585 0.0371295 0.943196
0.848539 0.93571 -1.09399 1.67105
0.848539 0.93571 -1.09399 1.67105
-0.0940755 1.72522 -1.97962 2.62757
0.566534 1.43977 -2.03473 2.55618
0.566534 1.43977 -2.03473 2.55618
0.480698 1.12959 -1.20451 1.71985
-0.72302 -0.064694 -0.910756 1.16465
-0.72302 -0.064694 -0.910756 1.16465
-0.72302 -0.064694 -0.910756 1.16465
-0.6014 -0.771109 0.104589 0.983479
-0.6014 -0.771109 0.104589 0.983479
-0.6014 -0.771109 0.104589 0.983479
-0.6014 -0.771109 0.104589 0.983479
-0.278708 -0.644534 1.24795 1.43195
0.568792 0.571919 0.103031 0.813161
0.568792 0.571919 0.103031 0.813161
0.391208 0.556256 0.604797 0.910079
-0.701685 -0.509918 0.661418 1.0908
-1.2695 -0.835373 1.07656 1.86238
-1.2695 -0.835373 1.07656 1.86238
-0.673749 -0.722215 1.13412 1.50392
-0.673749 -0.722215 1.13412 1.50392
-0.673749 -0.722215 1.13412 1.50392
-0.863298 -0.325599 -0.0898458 0.927022
-0.602248 -0.0166162 -1.29041 1.42413
-0.726699 -0.281344 -0.503684 0.92787
-1.3489 0.35355 -1.02551 1.73095
-0.628854 0.55409 -1.93469 2.10844
-1.10004 0.679353 -1.18699 1.75515
-1.10004 0.679353 -1.18699 1.75515
-2.19881 1.44714 -0.677316 2.71804
-1.05187 2.30395 -0.164106 2.53802
-1.05187 2.30395 -0.164106 2.53802
-0.0553257 2.14481 -0.701038 2.25715
-0.0553257 2.14481 -0.701038 2.25715
-0.0553257 2.14481 -0.701038 2.25715
1.10166 1.59815 0.339722 1.97057
1.10166 1.59815 0.339722 1.97057
0.841447 1.37927 0.989356 1.89453
0.841447 1.37927 0.989356 1.89453
0.841447 1.37927 0.989356 1.89453
0.507833 1.10389 1.05443 1.60881
0.507833 1.10389 1.05443 1.60881
0.507833 1.10389 1.05443 1.60881
1.32344 1.05828 1.08041 2.00966
2.22744 0.645272 0.43731 2.3599
2.22744 0.645272 0.43731 2.3599
1.11401 0.80017 0.0476621 1.37243
1.11401 0.80017 0.0476621 1.37243
2.19533 0.743322 -0.448372 2.36073
1.88274 0.914474 0.56976 2.16924
1.91664 0.859872 0.555286 2.17284
1.68147 0.98259 0.509027 2.01294
0.694447 0.712697 0.0723414 0.997711
0.694447 0.712697 0.0723414 0.997711
0.694447 0.712697 0.0723414 0.997711
0.395822 1.50639 0.0763204 1.5594
0.122701 1.33123 1.28533 1.85453
-0.373078 0.926501 1.65212 1.93057
0.134986 1.35845 1.94671 2.37766
0.860984 0.980691 1.58397 2.05232
0.860984 0.980691 1.58397 2.05232
1.59459 0.718665 1.27224 2.16282
1.62322 1.54254 0.69964 2.34601
1.62322 1.54254 0.69964 2.34601
1.73527 1.08828 1.45786 2.51414
2.26478 1.60908 0.935268 2.9314
3.19787 1.24489 0.599064 3.48353
3.91794 0.184463 -0.620806 3.97111
3.92604 0.490526 0.400149 3.97675
3.92604 0.490526 0.400149 3.97675
3.57857 1.39189 0.10565 3.84118
3.57857 1.39189 0.10565 3.84118
4.40118 2.08583 -0.00871138 4.87043
3.48836 1.86087 0.412747 3.97515
3.21435 2.68234 0.460676 4.21179
4.0163 1.73851 1.44428 4.60858
3.89841 2.39348 2.28146 5.11189
2.90062 3.42437 1.45657 4.71821
2.90062 3.42437 1.45657 4.71821
2.90062 3.42437 1.45657 4.71821
2.90062 3.42437 1.45657 4.71821
2.83681 3.74555 2.00631 5.109
3.26705 2.97327 1.29874 4.60442
3.26705 2.97327 1.29874 4.60442
3.26705 2.97327 1.29874 4.60442
3.26705 2.97327 1.29874 4.60442
2.2648 3.57612 1.53677 4.50329
2.33732 3.43442 0.727331 4.2175
