x y z R
0.693222 -2.96403 2.53559 3.96172
1.06214 -4.80639 3.66513 6.137
0.123234 -2.01318 2.71843 3.38496
-0.319515 0.672438 1.44056 1.62156
-0.319515 0.672438 1.44056 1.62156
-0.129873 2.91203 2.36092 3.7511
-2.43243 0.54689 -0.335887 2.51568
-0.212543 -1.47363 -1.91062 2.42224
-0.212543 -1.47363 -1.91062 2.42224
-0.212543 -1.47363 -1.91062 2.42224
-0.316178 1.01795 -2.34471 2.57563
-0.316178 1.01795 -2.34471 2.57563
-0.316178 1.01795 -2.34471 2.57563
0.200093 -1.83939 -1.97315 2.70495
0.200093 -1.83939 -1.97315 2.70495
0.0153909 0.160048 -2.86992 2.87442
1.47239 1.46255 -0.703141 2.19121
1.47239 1.46255 -0.703141 2.19121
1.47239 1.46255 -0.703141 2.19121
1.19782 -0.745219 -1.44987 2.02293
0.134202 2.06603 -0.637256 2.16623
1.11293 1.33947 -0.940176 1.97907
2.05894 -1.16179 -3.32558 4.08025
2.05894 -1.16179 -3.32558 4.08025
2.05894 -1.16179 -3.32558 4.08025
2.05894 -1.16179 -3.32558 4.08025
-0.216539 1.34245 -1.66586 2.15038
-0.216539 1.34245 -1.66586 2.15038
-0.216539 1.34245 -1.66586 2.15038
-0.216539 1.34245 -1.66586 2.15038
-0.216539 1.34245 -1.66586 2.15038
-2.44217 0.102687 1.22234 2.73292
-0.765913 0.434741 3.07538 3.199
-0.765913 0.434741 3.07538 3.199
-0.765913 0.434741 3.07538 3.199
-0.0958254 1.77922 0.556083 1.86656
-0.0958254 1.77922 0.556083 1.86656
-1.14592 1.00892 -1.89831 2.43611
-1.14592 1.00892 -1.89831 2.43611
-1.14592 1.00892 -1.89831 2.43611
-1.54777 -1.93801 -4.62814 5.25082
-3.05586 -4.03614 -4.27086 6.62337
-0.125195 -2.14139 -5.68607 6.07722
-1.48343 -2.90849 -4.27864 5.38207
-0.125819 -3.16594 -5.14873 6.04553
-2.82159 -1.19055 -3.5227 4.66779
-1.74345 -1.37243 -3.75229 4.35923
-1.74345 -1.37243 -3.75229 4.35923
-1.74345 -1.37243 -3.75229 4.35923
-1.74345 -1.37243 -3.75229 4.35923
-1.74345 -1.37243 -3.75229 4.35923
-1.74345 -1.37243 -3.75229 4.35923
0.501458 -1.66131 -4.96474 5.25928
0.466548 -1.31503 -5.04588 5.23525
0.828124 0.993689 -5.66396 5.80979
2.04817 1.02063 -3.62092 4.28342
1.25525 -0.561341 -4.25078 4.46765
-0.631406 -0.952283 -3.00701 3.21677
-0.631406 -0.952283 -3.00701 3.21677
-0.631406 -0.952283 -3.00701 3.21677
1.54649 0.595987 -4.74143 5.02275
3.33443 -0.938533 -3.32833 4.80386
3.33443 -0.938533 -3.32833 4.80386
3.33443 -0.938533 -3.32833 4.80386
3.33443 -0.938533 -3.32833 4.80386
1.72343 -2.18 -2.27011 3.58832
-1.09891 -1.29204 -5.01665 5.29564
-1.09891 -1.29204 -5.01665 5.29564
-0.834687 -2.02829 -2.54912 3.36284
-3.23432 -4.9027 -4.44058 7.36316
-3.47274 -3.78725 -4.69243 6.9586
-3.47274 -3.78725 -4.69243 6.9586
-0.594104 -6.12944 -4.59923 7.68609
0.301329 -4.45921 -3.18456 5.48787
2.5184 -1.59902 -6.0841 6.77609
4.34534 -0.819536 -5.60495 7.13926
4.34534 -0.819536 -5.60495 7.13926
2.00474 -1.26184 -8.2269 8.56114
2.00474 -1.26184 -8.2269 8.56114
1.75368 -1.27615 -5.92548 6.30993
-0.559179 -1.57586 -8.52691 8.68932
-2.37947 -2.14307 -7.34047 8.00857
-2.37335 -3.74379 -5.5713 7.11956
-2.37335 -3.74379 -5.5713 7.11956
-1.92336 -1.63444 -3.32069 4.17106
-3.94885 0.768539 -2.66017 4.82292
-1.03409 1.65015 -1.54781 2.48759
-1.03409 1.65015 -1.54781 2.48759
-0.759739 0.0579943 -1.85964 2.00968
-0.759739 0.0579943 -1.85964 2.00968
-0.759739 0.0579943 -1.85964 2.00968
-0.0970858 0.314813 -3.39297 3.40892
-0.0970858 0.314813 -3.39297 3.40892
0.399273 1.88928 -3.6586 4.13692
3.34175 -0.328763 -2.06723 3.9432
2.34632 2.36882 -3.54504 4.8666
0.653807 3.07527 -4.11414 5.17792
-1.36704 3.52454 -2.97313 4.80943
1.49175 3.53507 -2.63208 4.65294
-0.834333 3.48331 -5.2072 6.32017
1.53198 3.80465 -3.27012 5.24557
1.53198 3.80465 -3.27012 5.24557
1.53198 3.80465 -3.27012 5.24557
2.07413 1.85987 -5.15214 5.8571
-0.756365 -0.827124 -6.62893 6.72302
-1.14237 -2.26269 -5.96646 6.48255
-0.264248 -0.31573 -5.26315 5.27923
-0.264248 -0.31573 -5.26315 5.27923
-1.87595 -2.68959 -5.5008 6.40405
-4.51479 -1.25558 -6.6662 8.1485
-4.51479 -1.25558 -6.6662 8.1485
-1.97043 0.483419 -8.4842 8.72341
-1.97043 0.483419 -8.4842 8.72341
-1.97043 0.483419 -8.4842 8.72341
-4.6881 0.00574691 -7.3021 8.6775
-7.64942 2.86941 -6.07651 10.1819
-7.64942 2.86941 -6.07651 10.1819
-5.0194 5.0196 -7.80949 10.5536
-2.31271 4.14477 -6.52481 8.06851
0.189588 3.83848 -4.67472 6.05168
0.189588 3.83848 -4.67472 6.05168
0.189588 3.83848 -4.67472 6.05168
0.671002 4.93242 -4.50915 6.7165
2.55975 2.28331 -6.75318 7.57438
1.47926 1.58585 -4.68018 5.15822
1.47926 1.58585 -4.68018 5.15822
0.378269 1.0851 -4.23095 4.38423
-0.148621 2.67698 -1.36474 3.00846
0.183014 1.61826 1.24783 2.05166
-0.426952 1.04402 4.07797 4.23108
-0.426952 1.04402 4.07797 4.23108
2.28964 0.498057 2.02223 3.09514
2.28964 0.498057 2.02223 3.09514
2.28964 0.498057 2.02223 3.09514
0.961101 2.65954 2.10784 3.52702
-1.85206 3.39742 3.71292 5.36268
0.891163 3.17594 5.23905 6.191
3.42839 1.41519 5.66632 6.77228
3.42839 1.41519 5.66632 6.77228
3.91704 -0.0623812 5.62537 6.85506
3.91704 -0.0623812 5.62537 6.85506
2.98489 -1.06793 7.86472 8.47961
1.28612 -3.31231 7.16584 7.99842
0.414449 -2.49706 5.76307 6.29445
2.93055 -2.38566 3.02985 4.8435
2.93055 -2.38566 3.02985 4.8435
3.48433 -1.55067 1.98585 4.29986
3.48433 -1.55067 1.98585 4.29986
3.48433 -1.55067 1.98585 4.29986
3.48433 -1.55067 1.98585 4.29986
3.79601 -1.14251 3.45627 5.25936
3.79601 -1.14251 3.45627 5.25936
2.93203 -0.606319 5.4389 6.20854
1.90286 -1.94298 6.37477 6.93063
1.43401 -1.44643 4.96836 5.36965
1.43401 -1.44643 4.96836 5.36965
1.43401 -1.44643 4.96836 5.36965
1.43401 -1.44643 4.96836 5.36965
1.11101 0.52111 3.80525 3.99823
1.11101 0.52111 3.80525 3.99823
0.546242 1.3242 2.67069 3.03059
0.546242 1.3242 2.67069 3.03059
-2.00479 -1.06514 4.24803 4.81659
-0.436982 1.32637 6.04353 6.20278
0.360484 0.483768 5.74426 5.77585
-1.3027 3.04155 4.21392 5.35772
-1.3027 3.04155 4.21392 5.35772
-0.602362 5.19485 2.85706 5.9592
-0.898836 2.72621 0.940316 3.02065
-1.18919 0.760768 0.284559 1.44011
-1.33972 0.28352 1.76588 2.23463
-0.490806 -1.19059 -1.09343 1.68937
1.97525 -2.92651 -2.17398 4.14636
1.97525 -2.92651 -2.17398 4.14636
1.23816 -0.0208819 0.391329 1.2987
-0.791848 1.61115 1.2879 2.20942
-1.68154 2.1366 3.96428 4.80709
-1.01176 0.961921 2.49694 2.86071
-1.01176 0.961921 2.49694 2.86071
-1.01176 0.961921 2.49694 2.86071
-1.01176 0.961921 2.49694 2.86071
-1.01176 0.961921 2.49694 2.86071
-1.01176 0.961921 2.49694 2.86071
-1.01176 0.961921 2.49694 2.86071
-1.01176 0.961921 2.49694 2.86071
-3.34945 -0.596045 1.83478 3.86529
-5.77974 -0.408581 2.5917 6.34738
-5.77974 -0.408581 2.5917 6.34738
-5.77974 -0.408581 2.5917 6.34738
-7.14919 1.65857 2.40235 7.72224
-4.23549 3.54993 3.49236 6.53743
-2.59261 2.56288 6.46102 7.41854
-2.59261 2.56288 6.46102 7.41854
-1.01738 5.51135 6.04532 8.24354
1.37154 5.79004 4.47518 7.44533
0.244167 4.31341 3.20804 5.38114
-1.13022 2.50588 1.77907 3.27444
-0.461025 1.64732 3.53505 3.92719
-0.461025 1.64732 3.53505 3.92719
-0.461025 1.64732 3.53505 3.92719
-0.461025 1.64732 3.53505 3.92719
-0.461025 1.64732 3.53505 3.92719
-0.461025 1.64732 3.53505 3.92719
-0.461025 1.64732 3.53505 3.92719
2.38518 -0.0593773 3.67866 4.38465
2.38518 -0.0593773 3.67866 4.38465
0.435019 0.335449 3.30705 3.35236
0.435019 0.335449 3.30705 3.35236
0.435019 0.335449 3.30705 3.35236
0.435019 0.335449 3.30705 3.35236
-2.04864 -0.69425 3.36719 4.00211
0.84791 -3.12267 2.55424 4.1224
0.84791 -3.12267 2.55424 4.1224
3.22521 -2.65708 3.56052 5.48993
2.35654 -3.88573 2.69983 5.28595
2.35654 -3.88573 2.69983 5.28595
2.35654 -3.88573 2.69983 5.28595
5.21734 -1.89408 3.2173 6.41554
2.51551 -4.05827 4.50907 6.56727
2.51551 -4.05827 4.50907 6.56727
2.51551 -4.05827 4.50907 6.56727
-0.23589 -3.83424 6.87715 7.87732
-0.23589 -3.83424 6.87715 7.87732
-0.23589 -3.83424 6.87715 7.87732
2.53776 -1.44523 8.51895 9.00563
2.53776 -1.44523 8.51895 9.00563
4.32394 -0.0636866 8.22532 9.29281
4.32394 -0.0636866 8.22532 9.29281
5.1388 1.77927 5.99458 8.0937
4.87191 1.21093 6.10023 7.90029
5.14016 2.1142 4.15783 6.94108
5.14016 2.1142 4.15783 6.94108
6.44071 -0.844461 3.46472 7.36208
7.82806 -0.112276 3.12876 8.43091
4.95748 1.36964 5.41931 7.47138
4.99931 2.27314 8.13575 9.81584
2.13971 -0.250394 7.15058 7.46806
0.0593865 -3.17623 4.18215 5.25189
-0.622137 -0.667298 1.69897 1.92843
-0.622137 -0.667298 1.69897 1.92843
-0.622137 -0.667298 1.69897 1.92843
1.2394 1.13412 1.74002 2.41868
1.2394 1.13412 1.74002 2.41868
1.34778 0.70429 -0.988055 1.8135
1.34778 0.70429 -0.988055 1.8135
0.884363 -0.51227 1.06356 1.47502
0.884363 -0.51227 1.06356 1.47502
-0.229866 0.847316 -1.54571 1.77764
-0.229866 0.847316 -1.54571 1.77764
-0.229866 0.847316 -1.54571 1.77764
-2.49781 1.61875 -2.27345 3.7454
-2.49781 1.61875 -2.27345 3.7454
-2.49781 1.61875 -2.27345 3.7454
-2.49781 1.61875 -2.27345 3.7454
-2.49781 1.61875 -2.27345 3.7454
-2.21427 1.12007 -2.86848 3.79286
-2.21427 1.12007 -2.86848 3.79286
-1.07271 1.74361 -1.76755 2.70465
-1.07271 1.74361 -1.76755 2.70465
-1.07271 1.74361 -1.76755 2.70465
-1.07271 1.74361 -1.76755 2.70465
-1.07271 1.74361 -1.76755 2.70465
-3.42544 -0.925277 -1.07438 3.7073
-4.53768 -0.805582 1.01985 4.72013
-4.53768 -0.805582 1.01985 4.72013
-4.98862 -2.09345 3.53698 6.46368
-5.97556 -0.684397 4.82004 7.70769
-5.97556 -0.684397 4.82004 7.70769
-5.72344 -0.781849 4.8032 7.51265
-3.50357 -3.08392 2.39346 5.24541
-0.9018 -3.29329 3.82624 5.12827
-3.8208 -2.33247 5.27204 6.91616
-3.8208 -2.33247 5.27204 6.91616
-3.64943 -0.0980358 3.25292 4.88973
-3.64943 -0.0980358 3.25292 4.88973
-3.64943 -0.0980358 3.25292 4.88973
-3.27693 -1.52544 5.55481 6.62731
-0.856597 -0.344029 7.24922 7.30776
-0.856597 -0.344029 7.24922 7.30776
-3.08586 -1.907 5.21421 6.35194
-3.08586 -1.907 5.21421 6.35194
-4.17916 -4.77633 3.38705 7.1938
-5.1536 -2.91243 3.45296 6.85308
-5.1536 -2.91243 3.45296 6.85308
-3.86229 -1.93834 2.72128 5.10684
-3.86229 -1.93834 2.72128 5.10684
-2.19184 -0.395098 1.32788 2.59298
-4.66884 -0.0296938 2.19693 5.15999
-4.66884 -0.0296938 2.19693 5.15999
-4.66884 -0.0296938 2.19693 5.15999
-2.19858 2.27598 2.62957 4.11443
-2.19858 2.27598 2.62957 4.11443
-1.17079 1.40489 1.94691 2.67113
-1.19464 0.606443 2.58174 2.90866
-1.19464 0.606443 2.58174 2.90866
-1.19464 0.606443 2.58174 2.90866
-0.645798 -0.68047 3.06468 3.20505
-0.645798 -0.68047 3.06468 3.20505
-1.33096 -0.642832 4.35513 4.59911
1.14927 -0.451457 5.18243 5.32749
-0.940982 -0.635746 6.28771 6.38944
1.97101 -2.79468 6.21943 7.09764
3.16684 -0.563719 5.0165 5.95919
3.00417 -3.48324 2.70853 5.33799
1.20567 -2.73027 0.737333 3.07435
1.20567 -2.73027 0.737333 3.07435
1.07837 -1.43063 1.75979 2.51126
0.563663 -1.30896 4.07204 4.31423
-2.05078 -0.106763 3.06911 3.69277
-2.05681 -1.07074 2.52767 3.43017
-2.05681 -1.07074 2.52767 3.43017
-2.05681 -1.07074 2.52767 3.43017
-2.05681 -1.07074 2.52767 3.43017
-2.05681 -1.07074 2.52767 3.43017
-0.69861 1.83056 1.90423 2.73223
-0.646532 0.512785 3.86598 3.95307
-0.968128 3.43507 6.28878 7.23088
-0.920699 2.76337 3.42073 4.49281
-0.578273 0.865442 4.71843 4.83187
-2.96863 2.17114 1.94998 4.16282
-2.96863 2.17114 1.94998 4.16282
-2.96863 2.17114 1.94998 4.16282
-3.01677 1.90745 4.12539 5.4551
-3.01677 1.90745 4.12539 5.4551
-3.01677 1.90745 4.12539 5.4551
-3.42775 -0.422932 1.99824 3.99015
-4.21467 0.992561 0.656079 4.37939
-1.46733 0.614233 1.03336 1.89689
-0.554172 -2.07906 2.85646 3.57617
-0.554172 -2.07906 2.85646 3.57617
-0.554172 -2.07906 2.85646 3.57617
-0.554172 -2.07906 2.85646 3.57617
-0.554172 -2.07906 2.85646 3.57617
-0.554172 -2.07906 2.85646 3.57617
-0.554172 -2.07906 2.85646 3.57617
0.717902 -0.486381 2.44211 2.5915
1.26876 0.857258 2.59556 3.01357
1.26876 0.857258 2.59556 3.01357
1.26876 0.857258 2.59556 3.01357
1.26876 0.857258 2.59556 3.01357
1.26876 0.857258 2.59556 3.01357
1.26876 0.857258 2.59556 3.01357
1.26876 0.857258 2.59556 3.01357
0.592349 -0.883855 5.29082 5.39674
0.592349 -0.883855 5.29082 5.39674
-1.32654 0.161207 6.34203 6.48128
-1.32654 0.161207 6.34203 6.48128
-1.32654 0.161207 6.34203 6.48128
-1.32654 0.161207 6.34203 6.48128
1.21746 2.11548 6.55494 6.99462
2.90035 2.84891 4.08434 5.76283
0.148494 3.49282 2.10606 4.08134
-1.64471 4.13392 4.38113 6.24409
-0.997547 4.54093 4.53684 6.49601
-1.13127 6.49423 3.3634 7.40049
-1.13127 6.49423 3.3634 7.40049
-0.308798 4.41458 2.10432 4.90021
2.14047 1.4935 3.919 4.70858
2.14047 1.4935 3.919 4.70858
2.14047 1.4935 3.919 4.70858
2.14047 1.4935 3.919 4.70858
2.14047 1.4935 3.919 4.70858
0.705158 3.93749 3.28467 5.17591
0.705158 3.93749 3.28467 5.17591
0.705158 3.93749 3.28467 5.17591
0.705158 3.93749 3.28467 5.17591
3.46684 1.19186 3.43978 5.02709
2.59574 1.83486 1.58556 3.55227
2.59574 1.83486 1.58556 3.55227
1.70769 0.901248 2.85013 3.44263
1.70769 0.901248 2.85013 3.44263
1.70769 0.901248 2.85013 3.44263
3.55057 -1.47971 4.90614 6.23428
3.55057 -1.47971 4.90614 6.23428
3.55057 -1.47971 4.90614 6.23428
4.23477 -3.09041 2.63415 5.86709
4.23477 -3.09041 2.63415 5.86709
4.23477 -3.09041 2.63415 5.86709
1.60352 -2.19828 1.1879 2.96898
2.84124 -0.50869 2.78153 4.00853
0.702096 -0.410802 2.29033 2.4305
0.702096 -0.410802 2.29033 2.4305
0.702096 -0.410802 2.29033 2.4305
0.702096 -0.410802 2.29033 2.4305
0.892204 -0.400961 4.92343 5.01965
3.69166 -1.43183 3.17209 5.07352
0.772531 0.561964 3.99037 4.10312
-1.21681 -1.01779 1.09572 1.92798
-1.51452 0.932953 1.65083 2.42681
-1.51452 0.932953 1.65083 2.42681
-0.890089 0.169882 3.42992 3.5476
-0.890089 0.169882 3.42992 3.5476
-1.25628 2.24313 2.73247 3.75184
-1.9957 1.80607 3.4654 4.3879
-3.55852 3.39649 0.873635 4.99624
-1.45628 0.475658 0.540944 1.62469
0.168379 -2.44598 0.815745 2.58392
0.168379 -2.44598 0.815745 2.58392
-1.20967 0.33799 2.59882 2.88642
-1.20967 0.33799 2.59882 2.88642
0.381875 2.3906 2.46278 3.45341
0.381875 2.3906 2.46278 3.45341
-0.946183 0.516451 1.16633 1.58818
-1.91745 -2.06265 1.58362 3.23095
-2.28216 -0.820395 -1.28453 2.74433
-2.28216 -0.820395 -1.28453 2.74433
0.339084 -2.6077 -2.89796 3.91321
0.339084 -2.6077 -2.89796 3.91321
0.339084 -2.6077 -2.89796 3.91321
2.26762 0.271345 -1.12681 2.54665
1.59314 1.38363 -1.3554 2.50792
3.29339 0.319373 -2.2411 3.99637
1.92141 0.674177 -1.59957 2.5894
0.242818 -0.80155 -4.03606 4.12204
0.687356 -3.60975 -2.86796 4.66132
0.687356 -3.60975 -2.86796 4.66132
1.43489 -1.4116 -2.8388 3.47998
1.43489 -1.4116 -2.8388 3.47998
1.43489 -1.4116 -2.8388 3.47998
0.898763 -0.417149 -1.30186 1.63604
0.898763 -0.417149 -1.30186 1.63604
1.26423 -0.626436 0.703038 1.57637
0.20182 -3.06092 -1.84141 3.57782
1.9705 -1.67892 -4.03588 4.79479
1.9705 -1.67892 -4.03588 4.79479
0.515444 0.747967 -3.77326 3.88106
2.80302 2.0564 -3.64716 5.0386
2.80302 2.0564 -3.64716 5.0386
2.80302 2.0564 -3.64716 5.0386
0.89581 4.95933 -5.82079 7.69929
-2.01085 2.01986 -4.04457 4.94792
-4.01303 -0.110929 -3.88079 5.58366
-4.01303 -0.110929 -3.88079 5.58366
-3.95304 0.567962 -2.71288 4.82792
-1.83964 3.08034 -1.55509 3.91038
-1.83964 3.08034 -1.55509 3.91038
-1.83964 3.08034 -1.55509 3.91038
-1.83964 3.08034 -1.55509 3.91038
-0.962523 0.471198 0.355787 1.12919
0.342055 1.12516 1.81375 2.16164
0.342055 1.12516 1.81375 2.16164
0.342055 1.12516 1.81375 2.16164
-0.817774 2.25631 1.7955 2.99725
-0.817774 2.25631 1.7955 2.99725
-1.46289 2.24405 4.20373 4.98469
-1.46289 2.24405 4.20373 4.98469
1.10323 1.00464 1.69304 2.25673
-0.247474 0.693383 3.84044 3.91037
-0.247474 0.693383 3.84044 3.91037
-0.247474 0.693383 3.84044 3.91037
-1.52286 0.641214 2.58106 3.06466
-0.21375 -1.34276 4.33434 4.5426
-0.888047 -0.434013 1.38115 1.6984
-0.888047 -0.434013 1.38115 1.6984
0.902439 2.14326 1.88356 2.99262
-1.70436 2.09042 4.73767 5.45163
-1.46838 4.05422 7.67898 8.8068
-1.46838 4.05422 7.67898 8.8068
-2.6091 1.41914 5.22079 6.0065
-3.50905 3.58644 4.20605 6.54728
-2.40684 1.67164 4.58803 5.44402
-3.65105 -0.721145 2.80242 4.65873
-3.65105 -0.721145 2.80242 4.65873
-1.45433 1.80571 3.28797 4.02323
-1.45433 1.80571 3.28797 4.02323
-1.45433 1.80571 3.28797 4.02323
0.288355 2.01241 5.70252 6.05406
-1.81887 1.6863 6.65593 7.10305
-3.51889 3.53301 7.23749 8.78897
-3.14392 2.1531 5.94419 7.0607
-3.14392 2.1531 5.94419 7.0607
-1.4385 1.31115 3.42895 3.94285
-1.4385 1.31115 3.42895 3.94285
-1.4385 1.31115 3.42895 3.94285
-1.4385 1.31115 3.42895 3.94285
-1.4385 1.31115 3.42895 3.94285
0.648238 0.568851 2.81299 2.94223
0.648238 0.568851 2.81299 2.94223
0.648238 0.568851 2.81299 2.94223
0.648238 0.568851 2.81299 2.94223
3.28919 -2.21741 3.73246 5.44674
3.28919 -2.21741 3.73246 5.44674
3.28919 -2.21741 3.73246 5.44674
3.28919 -2.21741 3.73246 5.44674
3.87621 -0.68148 5.82495 7.0299
3.87621 -0.68148 5.82495 7.0299
3.87621 -0.68148 5.82495 7.0299
3.87621 -0.68148 5.82495 7.0299
3.87621 -0.68148 5.82495 7.0299
2.325 -2.04358 4.33609 5.32761
2.325 -2.04358 4.33609 5.32761
4.21699 -2.00427 2.03068 5.09153
4.21699 -2.00427 2.03068 5.09153
4.24851 -1.28424 3.09507 5.41097
4.24851 -1.28424 3.09507 5.41097
5.27579 0.78475 3.9451 6.63428
6.71578 0.507276 1.28923 6.85719
4.24032 1.39935 3.03029 5.3964
1.48769 -0.859425 5.39962 5.66637
0.37363 -3.45769 4.61332 5.77736
-0.166133 -5.06408 4.92633 7.06691
2.15361 -5.19276 4.60165 7.26484
2.15361 -5.19276 4.60165 7.26484
3.84381 -3.05831 6.45659 8.11269
2.9674 -0.694955 7.28829 7.89984
0.904426 -1.88262 5.25825 5.65786
0.904426 -1.88262 5.25825 5.65786
0.277399 -0.398524 3.4779 3.51164
0.277399 -0.398524 3.4779 3.51164
-0.115966 -0.297737 2.82165 2.83969
-0.115966 -0.297737 2.82165 2.83969
-0.115966 -0.297737 2.82165 2.83969
-0.115966 -0.297737 2.82165 2.83969
-0.115966 -0.297737 2.82165 2.83969
-0.115966 -0.297737 2.82165 2.83969
-0.115966 -0.297737 2.82165 2.83969
-0.115966 -0.297737 2.82165 2.83969
-0.115966 -0.297737 2.82165 2.83969
-0.115966 -0.297737 2.82165 2.83969
-0.115966 -0.297737 2.82165 2.83969
0.57152 -1.42912 3.53462 3.8552
0.57152 -1.42912 3.53462 3.8552
0.57152 -1.42912 3.53462 3.8552
0.57152 -1.42912 3.53462 3.8552
0.57152 -1.42912 3.53462 3.8552
0.57152 -1.42912 3.53462 3.8552
0.57152 -1.42912 3.53462 3.8552
-0.238047 1.30111 3.9569 4.17213
-0.238047 1.30111 3.9569 4.17213
-0.238047 1.30111 3.9569 4.17213
-0.238047 1.30111 3.9569 4.17213
0.00490962 1.18271 1.98327 2.30915
1.56027 1.38327 2.49605 3.25241
1.21658 0.0550089 1.63079 2.03533
0.179773 2.57334 2.41973 3.53687
0.179773 2.57334 2.41973 3.53687
-0.948883 4.64626 1.25572 4.9056
-0.948883 4.64626 1.25572 4.9056
-0.948883 4.64626 1.25572 4.9056
-1.94985 2.57498 -0.812325 3.33051
-0.0922959 3.98435 -1.48268 4.25228
-2.09855 2.32842 -2.67971 4.12387
-2.09855 2.32842 -2.67971 4.12387
-1.67209 1.25572 -2.01702 2.90535
-1.67209 1.25572 -2.01702 2.90535
-1.67209 1.25572 -2.01702 2.90535
-1.67209 1.25572 -2.01702 2.90535
-1.67209 1.25572 -2.01702 2.90535
-4.39532 1.25933 -3.59804 5.81813
-4.86766 -1.41264 -3.98212 6.4457
-3.0926 -1.61684 -4.17175 5.43892
-0.852278 0.782606 -1.25555 1.70742
-0.852278 0.782606 -1.25555 1.70742
-0.852278 0.782606 -1.25555 1.70742
-0.852278 0.782606 -1.25555 1.70742
-0.852278 0.782606 -1.25555 1.70742
-0.852278 0.782606 -1.25555 1.70742
1.33221 0.660503 -1.68188 2.24494
2.81079 2.35057 -4.51505 5.81476
-0.125442 2.93784 -7.26456 7.83712
1.86253 4.15788 -6.72493 8.12291
1.18791 4.02925 -5.09059 6.60001
1.18791 4.02925 -5.09059 6.60001
2.16842 3.55782 -3.21241 5.26115
2.16842 3.55782 -3.21241 5.26115
-0.785394 1.65094 -5.33375 5.63838
0.58538 -0.649667 -5.17718 5.25052
2.38693 1.03138 -4.30252 5.02721
2.14249 1.59659 -2.76984 3.84856
2.14249 1.59659 -2.76984 3.84856
2.14249 1.59659 -2.76984 3.84856
1.81137 0.758927 -2.43417 3.12765
1.81137 0.758927 -2.43417 3.12765
1.66861 -0.865333 -1.39107 2.3384
1.35391 1.36347 -4.28359 4.69482
0.035917 2.5284 -6.65094 7.11542
2.96326 4.07095 -6.79598 8.45807
3.79964 1.59612 -4.79306 6.32126
3.79964 1.59612 -4.79306 6.32126
3.79964 1.59612 -4.79306 6.32126
2.13815 1.1781 -3.93508 4.63082
3.91071 -1.3564 -4.85804 6.38232
3.91071 -1.3564 -4.85804 6.38232
3.50496 -3.60022 -4.44539 6.70878
1.01155 -5.38529 -5.17206 7.5349
1.01155 -5.38529 -5.17206 7.5349
1.01155 -5.38529 -5.17206 7.5349
0.297446 -5.71063 -3.15054 6.52884
0.297446 -5.71063 -3.15054 6.52884
0.297446 -5.71063 -3.15054 6.52884
0.297446 -5.71063 -3.15054 6.52884
0.297446 -5.71063 -3.15054 6.52884
0.297446 -5.71063 -3.15054 6.52884
0.297446 -5.71063 -3.15054 6.52884
-1.03479 -5.45916 -3.22957 6.42677
-1.03479 -5.45916 -3.22957 6.42677
-0.837386 -4.38694 -1.41018 4.68349
-1.76554 -6.35646 -3.62289 7.52642
-1.20644 -4.23806 -1.72699 4.73277
-2.29465 -5.52916 -3.31623 6.84357
-2.29465 -5.52916 -3.31623 6.84357
-2.29465 -5.52916 -3.31623 6.84357
0.269656 -3.01127 -4.70449 5.5922
0.269656 -3.01127 -4.70449 5.5922
0.269656 -3.01127 -4.70449 5.5922
2.0626 -0.247248 -5.66152 6.03061
-0.502987 2.26531 -3.95418 4.58478
0.270998 -0.242552 -2.29701 2.32563
-0.687239 2.70717 -3.09222 4.16688
-0.687239 2.70717 -3.09222 4.16688
-0.344325 0.587842 -6.05144 6.08966
-0.344325 0.587842 -6.05144 6.08966
-1.48127 -0.273275 -4.88349 5.11051
0.17947 -2.40078 -4.36656 4.98626
0.17947 -2.40078 -4.36656 4.98626
3.13653 -1.33065 -4.11107 5.33942
3.81351 0.275307 -3.40789 5.12176
3.81351 0.275307 -3.40789 5.12176
2.5637 -2.01126 -2.91206 4.37011
2.5637 -2.01126 -2.91206 4.37011
2.5637 -2.01126 -2.91206 4.37011
2.5637 -2.01126 -2.91206 4.37011
0.0533186 -0.0415686 -3.17445 3.17517
0.0533186 -0.0415686 -3.17445 3.17517
-1.27651 0.11216 -2.50303 2.81198
-1.27651 0.11216 -2.50303 2.81198
-3.21137 1.22802 -1.02053 3.58642
-4.36795 2.22184 1.57594 5.14773
-4.36795 2.22184 1.57594 5.14773
-4.36795 2.22184 1.57594 5.14773
-4.36795 2.22184 1.57594 5.14773
-5.14618 2.60405 3.4752 6.73359
-3.88238 2.68954 2.69009 5.43535
-3.88238 2.68954 2.69009 5.43535
-3.19694 1.73126 1.0868 3.79458
-3.19694 1.73126 1.0868 3.79458
-3.18257 1.01094 -1.40264 3.6219
-1.28774 -1.9119 1.14394 2.57337
-0.430166 -0.905123 -0.971325 1.39562
-0.430166 -0.905123 -0.971325 1.39562
1.12349 1.0744 1.08537 1.89594
1.41349 1.72853 0.78612 2.36722
0.485067 3.20968 3.61857 4.86121
-0.652089 3.41052 4.24741 5.48611
-0.652089 3.41052 4.24741 5.48611
-0.567696 3.07327 2.55471 4.03656
-0.567696 3.07327 2.55471 4.03656
-0.295749 1.868 1.19373 2.23649
-2.65882 -1.04004 1.40421 3.18164
-0.539082 1.59569 1.6935 2.38847
1.88488 0.230298 1.59322 2.47874
1.88488 0.230298 1.59322 2.47874
-0.67359 1.40669 1.26733 2.00963
